date,open,high,low,adjClose,value,volume,count,yesterday,close
2023-04-04,10000.0,10000.0,10000.0,10000.0,980000000000,98000000,3624,10000.0,10000.0
2023-04-10,10000.0,10000.0,10000.0,10000.0,1000000000000,100000000,2784,10000.0,10000.0
2023-05-15,10400.0,10779.0,10151.0,10373.0,157217495648,15156922,3104,10000.0,10500.0
2023-05-17,10540.0,10540.0,10249.0,10365.0,79557773748,7675876,1473,10373.0,10386.0
2023-05-20,10280.0,10458.0,10255.0,10330.0,55838578523,5405442,1269,10365.0,10351.0
2023-05-21,10450.0,10845.0,10450.0,10628.0,38224546510,3596438,906,10330.0,10650.0
2023-05-22,10699.0,10739.0,10585.0,10639.0,93157308183,8756085,932,10628.0,10599.0
2023-05-23,10590.0,10689.0,10411.0,10516.0,84290783650,8015486,701,10639.0,10500.0
2023-05-24,10471.0,10529.0,10471.0,10500.0,100654417842,9586131,466,10516.0,10498.0
2023-05-27,0.0,10451.0,10301.0,10315.0,104907672593,10170809,689,10500.0,10356.0
2023-05-28,10297.0,10297.0,10224.0,10241.0,138741382110,13547692,635,10315.0,10246.0
2023-05-29,10210.0,10437.0,10210.0,10304.0,16480187916,1599390,405,10241.0,10348.0
2023-05-30,10302.0,10400.0,10302.0,10376.0,14086032922,1357519,488,10304.0,10393.0
2023-05-31,10380.0,10380.0,10187.0,10262.0,23663282488,2305870,408,10376.0,10318.0
2023-06-03,10200.0,10248.0,10200.0,10214.0,7841792537,767722,351,10262.0,10215.0
2023-06-06,10204.0,10272.0,10203.0,10222.0,17065904859,1669500,420,10214.0,10210.0
2023-06-07,10270.0,10270.0,10071.0,10136.0,29442459422,2904743,536,10222.0,10072.0
2023-06-10,10000.0,10000.0,9802.0,9856.0,13609359573,1380834,405,10136.0,9880.0
2023-06-11,9802.0,9945.0,9600.0,9801.0,10382292642,1059275,551,9856.0,9608.0
2023-06-12,9500.0,9600.0,9400.0,9482.0,19685040163,2076043,617,9801.0,9600.0
2023-06-13,9615.0,9980.0,9615.0,9825.0,20765787052,2113519,446,9482.0,9780.0
2023-06-14,9870.0,9870.0,9654.0,9705.0,3742465289,385623,250,9825.0,9685.0
2023-06-17,9601.0,9789.0,9570.0,9610.0,5791552539,602661,257,9705.0,9594.0
2023-06-18,9583.0,9638.0,9454.0,9524.0,2441708944,256379,175,9610.0,9491.0
2023-06-19,9405.0,9596.0,9385.0,9405.0,2666052907,283472,232,9524.0,9385.0
2023-06-20,9400.0,9400.0,9281.0,9317.0,8046401796,863666,347,9405.0,9295.0
2023-06-21,9369.0,9369.0,9240.0,9311.0,2474484354,265762,168,9317.0,9296.0
2023-06-24,9400.0,9446.0,9261.0,9296.0,5266671950,566527,346,9311.0,9262.0
2023-06-25,9310.0,9310.0,9270.0,9287.0,2760280468,297235,185,9296.0,9298.0
2023-06-26,9415.0,9415.0,9250.0,9273.0,1592653672,171755,191,9287.0,9266.0
2023-06-27,9250.0,9250.0,9070.0,9132.0,5706263744,624839,407,9273.0,9095.0
